probe_id,gene_symbol
1056341,GNAZ
1047592,SAP18
1041288,BTNL2
1044448,TMEM97
1043031,RAB24
1041529,PECR
1039186,ADIPOR2
1030811,RPL32
1046819,SUB1
1042255,FIGN
1065172,FITM2
1046328,GABARAP
1043712,CHCHD2
1036564,DTD1
1050892,TCTE3
1047221,CCT4
1016247,CTNNB1
1037821,RPF2
1046735,TMED10
1048812,PNMA1
1013256,CLDN14
1050039,NELFE
1048408,CDC42BPB
1046492,CEP250
1037980,PRSS27
1039184,CERS4
1023479,ENSA
1065783,LINC02018
1025434,KIAA0100
1018264,MFSD2A
1061814,GNAQ
1044068,SOX8
1041381,MYDGF
1034575,DACT3
1031114,LOC407835
1030570,SNRPB
1018835,ENTPD6
1034250,ZMAT2
1052686,PRKCH
1057232,EPHB1
1015020,ACOT13
1028194,GTF2IRD1P1
1054946,ITGA1
1059190,ANXA4
1016504,FGF13
1037894,MAGT1
1055483,HPRT1
1043880,EMC9
1031830,QRFP
1056222,GPR39
1011110,DNM1P46
1047713,MPHOSPH9
1040851,NAT14
1037426,PPP1R9B
1018180,FDPSP2
1047202,DRAP1
1029628,MYADM
1045226,AHCTF1
1051970,RPS4Y1
1010459,CRIM1-DT
1065825,GARS-DT
1070371,GABRG3
1025608,SLC1A1
1043268,PCF11
1051829,SAA2
1016693,HMGCR
1055184,IFIT2
1052563,PSMB1
1054511,LRP3
1023138,TBC1D2
1019955,DPH6
1047257,ARPC1A
1040725,PBXIP1
1039861,ARAP3
1036083,KLHDC3
1039424,NABP2
1040139,MRPL17
1029349,PLEKHG1
1026223,OR6M1
1067402,PARD3B
1020903,DNAJB6
1017148,POU3F4
1054528,LOXL2
1030151,PLAUR
1068103,GK5
1034088,MOSPD2
1055487,HPR
1010703,C1orf198
1041160,GPR137
1030525,LRSAM1
1023343,HMGA1
1039789,COPS7B
1058421,CDA
1045739,SIRT4
1029354,OR7G1
1028254,SNTG2
1012416,GPRASP1
1034962,SLC32A1
1038175,TCF7L1
1047602,PRSS16
1013108,GABRA2
1047268,LAMTOR5
1016807,ATL2
1037760,LRRC8C
1070081,CFL1P1
1061685,RAP2C-AS1
1017176,KIF26A
1055070,IL6R
1059062,ARL2
1021163,SDHAF1
1030659,WWP2
1058140,CLTC
1041634,VPS35
1036629,MTSS2
1047929,ACOT8
1026428,TRAPPC2B
1025048,PRORP
1048154,DHX38
1042262,ARMC4
1016283,KHDC1L
1029177,CERS1
1050773,TIMP4
1012748,ZNF211
1035922,ZNF488
1026315,SPIN2B
1021901,HERC2P2
1045133,TSKU
1051867,RXRB
1049088,SLC25A14
1048226,SECISBP2L
1051882,RRM1
1052559,PSMB3
1051594,SKI
1025645,SERP2
1047223,MRPL28
1061197,LINC00963
1019497,RACGAP1P
1031790,ANKDD1A
1037491,NTNG2
1052653,MAP2K2
1029836,ZNF28
1025125,PER2
1051144,SRP14
1035332,TMEM178A
1039177,ACSS3
1050369,ZAN
1053712,SNU13
1057717,DBP
1054816,KCNJ6
1049451,EIF3H
1047818,PREB
1034164,C8orf37
1029015,MBLAC1
1021794,C20orf27
1048724,ZNHIT3
1063100,LOC105374727
1038447,NDFIP1
1053911,MYL5
1040493,EP400
1032570,SIAH3
1019444,TTI2
1037921,CCDC8
1016955,MPND
1023394,NOP14
1055460,HSBP1
1047199,SMC2
1030782,MARCH4
1059081,ARHGAP1
1040487,USP28
1053542,ROR1
1040254,GNB4
1038436,ZNF34
1027074,LGMN
1034864,RAB40A
1017546,TASOR
1025617,NFU1
1026506,CYP26A1
1046888,NMU
1047958,DOP1B
1054504,LRPAP1
1027556,SYPL1
1037326,HPDL
1053630,NPAT
1054896,ITPR3
1043357,RTCB
1020334,NT5C2
1052878,POLR2K
1014205,GGT8P
1014230,PRR3
1043437,EIF3L
1020539,RBM19
1012533,RIPPLY1
1015250,GLG1
1022152,NAPSB
1056515,GANC
1050243,ZSCAN20
1050592,TRPS1
1037754,TMEM126A
1024046,LRRN2
1016368,DLGAP3
1024225,SMPD1
1043584,MRPL51
1019800,ZNF137P
1037234,PPP1R15B
1019764,NADK2
1027103,MALT1
1050138,ZNF224
1051914,RPS18
1037149,TCEAL3
1019744,TMEM200C
1021102,ZNF596
1031502,ZKSCAN4
1052948,PMAIP1
1029181,PPP2R3A
1035461,NAXE
1043463,PLA1A
1044405,LAMTOR2
1034491,MOB3C
1041204,NPDC1
1041175,RETN
1016381,RPS2P32
1063994,MTA3
1047481,TUBB4A
1028146,FBXO7
1043799,MRPS7
1041858,DHTKD1
1032989,TMEM9
1051036,STXBP3
1052567,PSMA6
1036020,MRPL54
1061056,THG1L
1019761,ARPIN
1029332,TCEAL5
1037653,NAA38
1062819,LINC01750
1041491,USE1
1045828,SIN3B
1046204,CEP164
1036254,BTBD9
1043651,NIN
1022363,TRO
1016543,AGPAT4-IT1
1047863,GPC6
1025070,ABCC9
1028715,PLAC8L1
1041433,CMAS
1066617,GRIP2
1020774,PHACTR2
1031859,OSTN
1058973,ATP2B4
1047217,NPC2
1058182,TBCB
1018590,KLC1
1022997,COA1
1043588,MRPL37
1039636,MRPL14
1028010,LARP1
1043850,ZNF593
1027838,NME1
1023473,EDN3
1040443,GBA2
1018648,KLC2
1019244,TRIM45
1049961,AP3B2
1047849,ARPC3
1058656,CA2
1047497,CACNG3
1023594,SYTL3
1057246,EPAS1
1025991,ATP9A
1021543,SYPL2
1052005,RPL37A
1019171,MAPRE2
1011809,FSCN2
1018323,METTL24
1047392,ACAA2
1041398,GNG12
1035483,ARL8A
1027816,SMTN
1030530,TAP2
1037475,DGAT2
1015861,GOLGA2P6
1019769,MTFR1
1059464,ACADSB
1019212,DNA2
1010825,DNAJA4
1041287,VCAN
1067056,ZNF396
1045648,TGDS
1058771,BOK
1011608,PICSAR
1019640,EPDR1
1016309,PLCD1
1062120,POC1B-AS1
1056208,GPS1
1044624,TJP3
1021844,RPL38
1044133,SLC25A24
1017178,LOC100130950
1047116,SPINT2
1010837,MAPT
1037219,MASTL
1014924,ZNF566
1057833,CTSK
1011344,VWDE
1045101,LRP10
1057407,ECHS1
1044763,OPLAH
1059499,AAMP
1011404,TTLL8
1037173,ATG4D
1029389,SAXO2
1027093,IFI6
1050819,TGFBR2
1033860,LONRF2
1030036,PTPN13
1022275,LOC389906
1037531,KBTBD8
1036996,GAL3ST3
1046092,PALLD
1048349,TRAF4
1022049,TBC1D28
1022689,FAM229B
1024183,NUDT2
1017808,YBX3P1
1042737,LEPROT
1040179,GUF1
1011260,PHYHD1
1042948,TAS2R5
1037882,ARMC2
1044473,EIF3K
1033684,NUDT10
1040571,STAMBPL1
1026096,SEPTIN2
1029805,PCDHB17P
1057829,CTSO
1066651,ZNF570
1039452,METRN
1045674,GCAT
1014974,LOC400682
1039962,NECAB1
1035346,ZNF513
1044357,MRPL13
1046744,EBNA1BP2
1025271,FAM110A
1040327,JAM2
1035619,ZNF441
1029498,CENPS
1036064,ZMYND19
1042917,PRR13
1042545,TTC19
1040959,SLC17A7
1052376,RAB3A
1059010,ATIC
1017574,SH3GL3
1053622,NPPB
1059092,VTI1B
1048198,CLSTN3
1012739,RFPL3
1019804,LOC643387
1044422,CDH20
1044466,PRPF19
1018587,STAG3L4
1031597,RBM43
1033478,CENPV
1056775,GABRA3
1045589,ADAT1
1034386,TTC30B
1058780,POLR3D
1064658,COPS9
1017117,NIF3L1
1034916,RPL10L
1025701,CSPG4P1Y
1048135,TOMM20
1019372,FHL1
1058150,CLN5
1033172,CPNE2
1033120,ZBTB9
1034341,EFHB
1026341,SMARCD3
1034794,DNHD1
1047691,FLOT1
1057792,CYP2A13
1030567,VWA1
1038173,SH3BGRL3
1018463,SH3YL1
1017773,PRDM6
1042773,WDR74
1048008,XYLB
1012511,RTL8C
1033295,FAM241B
1046910,CCL27
1041338,PCDHB8
1047483,TUBB3
1049794,HIST1H3H
1021814,FDPS
1052570,PSMA5
1038732,STN1
1020558,TMEM272
1037655,VPS25
1041282,MRAP
1010488,MTMR11
1018334,SALL1
1020998,SLC35A2
1049917,DGCR6
1032044,ZNF546
1034336,LRRC34
1069651,PACRG-AS3
1053121,ABCB1
1024582,STAP2
1022182,CDC42SE2
1054262,CHST6
1042441,TMEM132A
1042522,DUS2
1036487,SP140L
1057093,FABP6
1057203,NR2F6
1021183,SPRED3
1055198,IDS
1025725,ITGB1BP1
1053469,TNFRSF11B
1035640,LOXHD1
1045855,CLUH
1048034,ARNT2
1046724,COPS6
1032530,FADS6
1026526,CBFB
1032374,SLC9A9
1024909,TCEAL6
1040101,CIDEC
1029293,OR8B12
1055929,ARHGAP35
1044891,PLA2G2D
1017047,ADARB1
1048399,MAD2L1BP
1028184,MICALL2
1015827,EPN2
1039481,DUSP26
1021099,UEVLD
1019842,CABLES1
1019373,TANGO6
1040778,ASPHD2
1011325,LOC441204
1044829,LATS2
1017255,IKBKG
1044797,MRPL46
1032803,MFSD8
1012122,CD2BP2
1036705,SMDT1
1028943,OPRD1
1052186,RHEB
1017598,VDAC3
1057170,ETFB
1015204,UBE2K
1044227,TFPT
1042241,LIN7B
1047695,EIF1
1037278,POMGNT2
1047971,MED12
1019131,SYNPO
1037175,C1orf94
1017041,ASAP3
1057574,DOCK1
1046304,IKZF2
1044066,VSX1
1043316,ANAPC11
1012516,MFGE8
1051857,S100A1
1037031,CCDC65
1021709,GLIS3
1048635,STOML1
1070155,LINC01399
1051294,SUMO3
1034232,SH3RF2
1047652,TIMM17B
1012668,CLCA4
1051938,RPS10
1015671,C16orf95
1043774,IFT52
1059459,ACAT2
1044222,ANAPC2
1046674,ADAP1
1041336,PCDHB7
1038015,KLF16
1029987,TLR4
1059104,ARF3
1030861,AMMECR1
1020627,SEPSECS
1030715,SFR1
1037705,DNAJC30
1039335,PPDPF
1030334,SNAP23
1033937,DEDD2
1019083,RTCA
1025928,COA6
1026370,LRRC17
1068178,PHB
1033309,FOLH1B
1049806,HIST1H3D
1035949,ANTXR2
1050294,YWHAH
1027965,DTNBP1
1034291,FAM218A
1059197,ANXA1
1018811,BEGAIN
1033647,ABHD3
1057884,SLC25A10
1033985,SPRED1
1017651,PHF24
1046601,ADAMTS5
1049707,RASAL1
1046197,CARD8
1038990,SLC25A22
1015838,EPB41L4A-AS1
1032293,GPR150
1027221,ERLIN2
1058778,BNIP2
1057166,ETV1
1047587,BCAS2
1010258,LOC100233156
1053902,MYO6
1032407,SLC25A34
1038096,CCDC3
1051590,SKIV2L
1031952,RTL4
1054928,ITGAX
1044611,CPAMD8
1039464,GDAP1L1
1046429,PADI2
1054226,MEA1
1031813,TUBB8P12
1026959,SERF2
1026326,TCEA2
1017611,PCBP3
1058423,CD81
1049379,SNX3
1031167,LCNL1
1050586,TSHB
1015710,TMEM205
1035988,THEM4
1046714,SLC38A3
1057255,ENO1
1018455,TSPO2
1029706,COL11A1
1013615,SEC14L4
1016123,CCDC88C
1052098,RPL7A
1026516,KCNG3
1019677,BLCAP
1049068,HIP1R
1059006,ATOX1
1046507,WDR6
1057228,EPHB4
1023457,RTN4
1053791,NDUFS6
1036139,MALSU1
1052777,PPP2R1A
1015909,LOC101928370
1031940,DCDC1
1066286,LINC00641
1054281,MATN3
1039454,CUEDC2
1050296,YWHAG
1013475,SQSTM1
1040674,NDRG3
1036264,CYGB
1022604,METRNL
1021854,FRMPD3
1051242,SOD1
1061853,LINC01260
1055437,HSPA1L
1058585,CAPN1
1017566,TUBGCP5
1044162,GPR132
1046728,UQCR11
1047661,SLC35B1
1038965,IQCA1
1022359,RPL31P11
1037252,TMEM87B
1051611,ST6GAL1
1052011,RPL36AL
1068927,LINC02361
1037098,DGCR6L
1037079,FAM207A
1039840,PCNX4
1039326,DHRS11
1071008,IMPA1P1
1012260,FSBP
1024382,ATP5PF
1050218,ZNF75A
1043920,RNF141
1015238,HCG18
1045205,CNRIP1
1041843,KLK15
1036228,ZBED9
1031710,KAAG1
1023294,MICOS10
1047418,TIMM23
1030755,LAMA3
1033518,KRTCAP3
1025904,RPS14
1027860,ATN1
1010549,CITED1
1050928,ELOC
1017802,NCBP2AS2
1035089,ADHFE1
1048252,PPP6R2
1019900,FAM92A1P2
1057686,DDX3X
1036102,TSR3
1017016,MBOAT7
1028265,SNRPD2
1033921,ZNF781
1041879,NOP10
1048470,GMFG
1057284,ELF1
1026409,TMEM63A
1010718,SLC17A8
1044833,TIMM8B
1039303,CENPO
1054192,MFAP4
1048580,GSTO1
1047608,STUB1
1019480,TMEM214
1016770,MEIKIN
1026084,COL4A5
1026968,FKBP1B
1023936,LDHD
1044668,UQCRQ
1066708,LOC101930370
1028087,NHLRC4
1015982,ZIM2
1041401,NDUFA12
1055758,HBQ1
1045203,SOSTDC1
1042539,SPDL1
1050061,SLBP
1039442,GGCT
1010941,DDT
1048524,PGS1
1024823,CMIP
1051742,CCL24
1035629,COX6B2
1014876,GRIA1
1042491,ADPRHL2
1048771,MED14
1042372,TTC38
1035393,LYG1
1010577,JPH4
1037497,KIRREL3
1033766,ZNF467
1045330,BAMBI
1022968,ADCY10P1
1044414,TRIB2
1058526,CCNB1
1035614,ZNF440
1021914,SMOC1
1027064,AMZ1
1023013,MDH1B
1029870,SKP1
1023297,SLC27A6
1038194,SLIRP
1037724,HSDL2
1047412,LYPLA1
1044369,MAGEH1
1043953,TAS2R4
1032454,LOC341056
1020902,MYADML
1015898,RAD54L
1042631,GDAP2
1054334,MAOA
1013068,PDE11A
1044112,RHOD
1032518,HEXD
1042460,PARP16
1040256,ALOXE3
1021624,DBNDD1
1046939,STARD10
1049907,PUDP
1024713,RIPPLY2
1058955,ATP5ME
1052494,PTGDS
1052589,PSEN1
1010502,SH2D5
1032089,FFAR4
1039093,OGFOD2
1025868,ACTL6A
1058792,BMP8B
1044657,CACYBP
1030168,CTU2
1044941,B3GAT3
1029365,MAP4
1055694,HK2
1043599,SHISA5
1015984,PDE2A
1041978,MNS1
1033266,TPCN2
1040423,IGDCC4
1052532,PSMD1
1042034,BRF2
1030230,DKK3
1027893,POLR1C
1051080,STAT2
1019196,NEDD9
1024335,CA7
1027392,MYCL
1042239,TMEM38B
1021523,COA3
1053738,NFIB
1048406,SOX13
1011160,DDC
1020484,MIR9-3HG
1031163,TUBB4B
1030253,ERGIC3
1034911,TRPM6
1021856,EIF3IP1
1033528,CREG2
1029443,CYB5R2
1019692,USP6NL
1031036,NRARP
1048680,RAB33A
1044815,ITGB1BP2
1047478,SYCP2
1042375,C14orf119
1010904,MYL12B
1046393,CHP1
1042044,TMEM140
1039338,PHF23
1055906,GRSF1
1015457,TNRC18
1041156,TCEAL7
1042474,LPCAT2
1029374,MSRB3
1036875,MCFD2
1039254,KREMEN2
1016087,LY86-AS1
1047075,GNB5
1044559,GPKOW
1015559,SYCE3
1044937,FBXO2
1023666,RARRES1
1017976,SOX2-OT
1052574,PSMA1
1036335,CHST14
1041849,MAML3
1044250,CARD10
1017811,DCDC2B
1029922,SCGB2B2
1044957,GMEB2
1016251,PARK7
1053772,NEDD8
1069108,ALG1L9P
1038500,PNPLA3
1056866,FTL
1019183,PITPNM1
1049194,EIF2B5
1017085,DDAH1
1040005,CENPK
1012014,HMOX2
1035004,DOCK11
1054424,MAFG
1056298,GOT1
1014970,QSER1
1052175,RIT2
1011194,UBL5
1053824,NDUFB1
1045601,ARHGAP45
1053546,NTHL1
1010845,MRVI1-AS1
1059256,AKR1B1
1046978,AHCYL1
1024185,WSCD1
1061734,AGAP2
1020720,PDE4D
1040590,WDR35
1039281,DCAF10
1050529,TXN
1053792,NDUFS5
1030180,JPT1
1055466,PRMT1
1052810,PPID
1048773,WDR46
1036851,YIF1B
1015749,DMBT1
1021494,ROCK1P1
1047906,FRAT1
1058473,CD19
1034004,CLEC14A
1044213,SNX10
1046670,STON1
1058144,CLPTM1
1068124,NOTCH2NLA
1040119,MANBAL
1022956,CHTF8
1044129,NRBP1
1055921,GRM4
1057161,ETV5
1042153,ZNF532
1057085,FANCC
1012359,RAI14
1045498,CD2AP
1051159,SQLE
1039751,PARP12
1031140,CTXN1
1018316,SMIM10L2A
1027194,TNFAIP8L3
1043574,PIPOX
1045582,MAPK8IP2
1055781,HADHB
1028796,CASP10
1019262,SLC25A51P4
1059485,ABCF1
1021251,RHBDD2
1030987,CACNG6
1036720,SLFN11
1029433,PRSS3P2
1031096,BLID
1049171,ENDOU
1047193,AHSA1
1042939,HCG4
1057541,DRD4
1019425,GK3P
1011130,HEG1
1040737,THAP11
1048522,KIF23
1049886,LAGE3
1025347,MRPL4
1055799,H2AFZ
1038587,TM2D3
1018776,A3GALT2
1069062,LINC02217
1015359,PHKA1
1040445,CPNE5
1051976,RPS2
1050704,TNFAIP6
1018448,FBLN7
1049355,TNFSF9
1052081,RPL12
1029745,P2RX5
1037150,RERG
1026200,COL18A1
1049700,DOC2A
1039895,HIF3A
1018631,LINC01197
1039002,DIPK2B
1025502,FLAD1
1054740,KLRC3
1036652,TPGS1
1068217,LRRN1
1032291,DTWD2
1025273,GPM6A
1043868,FIS1
1047333,STK25
1046496,NISCH
1067545,LOC100506725
1032704,TAS2R20
1059248,ALOX5AP
1069799,CNTN1
1017668,RASGRP3
1016875,SNHG15
1020402,GSTM3
1046247,ATG14
1054156,MIP
1058659,RNF187
1016354,FAM66B
1027685,TCP1
1037332,ATP5MD
1016697,MST1P2
1036928,KCNH7
1018152,HIKESHI
1015521,NAV2
1049070,RNF8
1018709,PRR36
1039836,MRPS25
1044371,RGCC
1031068,DBX2
1029700,DOCK7
1016144,NANOG
1013020,KIAA1614
1058099,COL1A2
1058213,CHRM5
1034043,TMTC2
1014114,MTRF1L
1051909,RPS20
1027171,IDH3G
1053775,RPL10A
1032804,ST6GALNAC3
1011059,TMBIM6
1054575,LIFR
1047569,KATNB1
1025196,CFH
1042211,MRPS18A
1042314,SOBP
1025056,FDX2
1036798,JPT2
1021891,KCNC4
1046968,ARPP19
1022313,GPX4
1057111,F13A1
1027544,CARMIL2
1022399,COL5A1
1011445,IGSF23
1018119,MARVELD1
1023260,PPFIBP2
1034843,C10orf82
1064362,AKR1E2
1041096,SEMA3G
1059277,ALDH1A1
1041240,PRMT8
1038388,SLC2A10
1045722,TMED3
1059261,ABCD2
1032882,CALHM1
1014737,MIR99AHG
1035479,FCRLB
1011152,SMKR1
1027169,SULT2B1
1043597,PAIP2
1055931,GRIN2D
1024556,MECR
1054770,KDR
1061532,VSTM2A
1046317,TWF2
1030454,ATP5F1A
1045790,FNBP4
1020966,STX1A
1043305,MTFP1
1032149,PPM1J
1052315,RAN
1045160,ADGRA2
1048929,SYNGR1
1041502,BRK1
1043283,RAB6B
1032274,PRR18
1024144,DMAC1
1036339,SCAMP4
1047810,ACTR1A
1041024,KIF15
1047514,ABCA8
1050350,WNT6
1052751,PPP5C
1052435,PTPRF
1062608,CAMTA1
1068268,CD274
1031576,GJB7
1032937,METAP1D
1057590,DNASE1L2
1051629,SH3GL2
1016916,TSTD1
1037225,SPRYD3
1010934,PDE6B
1040337,TRAPPC1
1034638,KCTD11
1015825,LOC100240734
1051048,AURKC
1043490,THEM6
1046359,LYPLA2
1049578,LMO4
1046848,JTB
1015763,DBI
1057028,FDFT1
1053812,NDUFB8
1055856,GTF3C1
1068075,TRIM16L
1018957,LRRC23
1067671,LINC01736
1024565,FAXDC2
1057641,DHCR24
1023113,RBP4
1043425,WDR83OS
1052771,PPP2R2A
1022324,PRTG
1034605,C19orf18
1025141,ANTXR1
1020024,FKBP7
1051206,SP1
1036391,EGLN3
1032226,TPRN
1051645,SGK1
1056611,GABRB1
1026346,ZNF155
1016751,LIMA1
1016899,GLRX
1039610,MRPL36
1065803,SHISA6
1030997,CPT1A
1027146,TECPR2
1055015,IMPA2
1058534,CCK
1019402,BBC3
1010986,AP3M2
1032037,CLEC4G
1027162,OR6C65
1058924,KIF1A
1055471,HRC
1062511,RAB3C
1045812,SASH1
1032033,ANKRD45
1031397,SP5
1039600,REEP1
1046140,CCT5
1025142,BLOC1S2
1022787,PALM
1057422,E2F1
1016870,CLTA
1037755,MAF1
1021929,SCD5
1045849,WWC1
1028160,OR4D10
1025361,CAVIN4
1059225,AMH
1054801,KCNJ14
1053500,OAZ1
1020168,MDGA2
1049864,ACOX2
1052693,PRKCB
1059099,ARF5
1015953,SEPTIN9
1057808,CYC1
1041106,IFT46
1058870,BCHE
1014445,TMC7
1057257,ENDOG
1040143,BCAN
1057030,FCN1
1057892,NCAN
1040051,OXCT2
1064798,RTN4RL2
1026065,OTOF
1049137,HIST1H3F
1032815,NUDT14
1010520,PNMA8A
1053823,NDUFB2
1032373,EOGT
1051449,SLC6A7
1016926,PRR5L
1035574,NDUFA11
1047448,BASP1
1020331,CADM1
1058442,ENTPD3
1018275,CC2D2A
1035185,TMEM171
1064624,ZNF487
1044176,GMPPB
1025121,SEPTIN3
1043242,NSG2
1061128,RNASEH1-AS1
1051777,SCT
1012750,ASRGL1
1052955,PLXNA1
1016134,EGR2
1046890,ME3
1039286,IRX3
1019980,SPPL2B
1035603,NTN5
1028049,TCF12
1057923,CRYGD
1020878,ARPC1B
1040773,CAMK1G
1058352,CDKN2D
1058945,ATP6V0C
1031017,MAP1LC3A
1039509,ZBTB10
1021185,TUBA4B
1043606,ANKRD39
1055454,HSD11B2
1056377,GLUD2
1018426,ATP6V0E2
1054559,FADS1
1042708,PPP1R12C
1024949,ATRIP
1060050,PCAT19
1067430,PDK3
1054168,CD99
1022915,MCHR1
1040611,SRGAP1
1020266,EMCN
1022631,IFITM5
1047934,NAALAD2
1047774,EBI3
1016746,YPEL5
1036649,CCNQ
1034404,TEKT4
1033919,EID2
1027002,PCDH8
1046996,CHL1
1045332,LSM4
1045509,HEBP2
1018844,CCNDBP1
1048970,ATP6V0D1
1017475,LOC728024
1020130,MAP3K1
1057929,CRYGA
1058367,CDK5
1028897,WSCD2
1035400,EMID1
1015761,MZT2A
1023365,GRINA
1050400,VDAC1
1048909,COX7A2L
1037960,KRTAP3-2
1018164,GAP43
1047347,C1orf61
1042829,TOMM7
1010683,NFIA
1023322,F7
1023791,UBL7
1032120,KRTAP20-1
1058402,CDH2
1025406,DRD3
1044123,CDIP1
1052553,PSMB7
1057946,CRY1
1035306,KCNH8
1020472,MRAS
1053373,PAH
1057629,CYB5R3
1032900,VXN
1052124,RPA3
1029294,PPIE
1031248,COLCA1
1052551,PYY
1015377,KIF13A
1041940,TCP11L1
1026912,RFX2
1051429,SLC9A1
1067985,ZNRD1ASP
1035220,SETD9
1041497,CISD1
1022982,PRMT5
1017759,RPUSD4
1058691,C7
1054832,KCNF1
1059061,ARL3
1018266,PCID2
1058124,ACKR2
1044005,PODXL2
1033302,ENKUR
1049116,HSPB3
1020874,ITPR2
1018687,LY6E
1032663,SELENOH
1012104,RPS3A
1011305,SYTL4
1043885,TMED7
1052089,RPL9
1050169,ZNF175
1050882,PRDX2
1044362,MACROD1
1052197,RGS10
1040792,SLC44A2
1030938,QKI
1059275,ALDH2
1055708,HGD
1048046,G3BP2
1068825,RPS26
1042238,DALRD3
1028679,MSI2
1041684,ARHGEF40
1041006,ACKR3
1042729,IL17RD
1063487,ARHGEF26-AS1
1032544,FBXL22
1052838,PPARA
1044805,MYEOV
1048569,FHL5
1053153,PGAM1
1010525,LOC101926934
1055003,INHBA
1054789,KCNMB1
1030398,RFC2
1043281,IL23A
1026076,CADPS
1027157,CCT7
1057643,DHCR7
1042120,PANK4
1051723,CXCL12
1060249,DPF3
1036868,ZNF622
1058543,CBR1
1010440,RAPGEF3
1044451,KCNMB4
1028769,STMN1
1047600,SIGMAR1
1050950,TBCA
1059206,SLC25A4
1050071,MAPKAPK3
1024692,VSTM4
1070309,RREB1
1058946,ATP6V0CP3
1021862,CASTOR1
1017173,RNF121
1057392,EDNRA
1018629,LOC100128361
1037552,ACRBP
1035075,NACC2
1015746,SMIM10L2B
1037668,CHCHD6
1033370,SUSD3
1052482,PTGIS
1043678,TUBE1
1025243,GABARAPL1
1024677,DCTN1
1018990,PTGES2
1013542,SLITRK2
1012223,PNCK
1023295,DOCK10
1058578,CAPZA2
1052702,PRKAR1B
1031030,SPDYE7P
1022535,RND2
1058071,COL9A2
1046128,NINL
1030709,SLC22A18
1027375,ZAP70
1024963,SH3PXD2B
1046881,CFHR3
1053804,NDUFC2
1044751,NBEA
1057549,DPYSL3
1058530,CCKBR
1046098,FAIM2
1037901,WDR54
1030500,MAGED1
1053147,PGD
1055924,GRM3
1048657,COX5A
1041357,PCDHGA3
1017059,NDUFB11
1049744,SLC25A11
1030837,ATP5IF1
1059221,AMPD2
1025430,FLT4
1035622,MICOS13
1057957,CRIP2
1031169,TOMM5
1048787,STK17B
1046839,TXNL4A
1015714,LOC728392
1058948,ATP6V1B2
1043977,NEUROG3
1011495,LDHA
1029712,THOC5
1043167,TRAPPC2L
1034322,GLIPR2
1031309,EPB41L4A-DT
1028236,GFRA4
1040946,TWSG1
1023587,PSD3
1042316,ARGLU1
1012241,ZFR2
1039525,STK33
1048308,TTLL4
1018978,POLD2
1051007,SYT4
1060960,CFAP58-DT
1044096,PACSIN1
1051686,SELENOW
1047436,TESK2
1068246,PYGO1
1039363,CARD14
1023285,DSTN
1010567,SYNPR
1052206,RGR
1047273,DCTN2
1042340,SLC52A1
1016256,ELMOD1
1040323,LY6G5B
1030011,COQ6
1053281,PDE3B
1046399,DCTN3
1039546,ZNF649
1028228,OR5B17
1027248,AK5
1047605,STAG1
1054159,MIF
1045224,DPCD
1057847,CTNND2
1038400,NPL
1038674,MZT2B
1057222,EPHX2
1052527,PSMD4
1024670,LAMB3
1010340,ARHGAP23
1021687,FAM90A7P
1058649,CA5A
1046315,GABARAPL2
1016883,TJP2
1042157,LGI2
1046530,NUDT4
1053441,OSBP
1010863,DACH2
1044909,TSPAN17
1044032,STOML2
1052555,PSMB6
1039708,DDX31
1034131,LCN6
1046415,NXPH2
1043158,GPRC5B
1016795,GUK1
1044479,GOLIM4
1049234,KAT2B
1023351,SMIM29
1062736,HIPK1-AS1
1033169,VSIG10L
1025602,PCDHGB4
1017435,LOC100132356
1062903,OR7E47P
1035284,FAM43A
1021873,PICK1
1011848,ECSCR
1042036,TMEM40
1059064,PHOX2A
1012946,LRRC63
1016402,RPS27A
1057979,CRABP1
1026535,NLGN4X
1043802,NDUFA13
1020542,MYO5B
1038488,WDR61
1054564,LIPA
1057453,ECM2
1030209,EME2
1046908,RUVBL2
1061138,FAM187A
1018522,GALNT9
1034706,NRG4
1015877,UHRF1
1044566,SULT1C4
1058706,C1S
1037176,LSM10
1046666,B4GAT1
1038249,TRIM7
1037699,C2orf88
1033467,SPEM2
1065484,HERC2P9
1051683,SFPQ
1017698,CDKN1C
1052656,MAPK13
1041512,CENPN
1054235,MDH2
1023580,GPM6B
1057298,CELA1
1049940,SF3A2
1028675,TMTC1
1029973,WARS
1023537,SHMT1
1058605,CALM3
1015769,RRAD
1058952,ATP6V1A
1042924,RIN2
1055067,IL7R
1023015,CD63
1051835,S100B
1021331,ZSWIM7
1036045,LYPD1
1033182,ALKBH3
1027106,CEP170B
1068354,ARMCX4
1027772,CLUL1
1055478,HRAS
1040681,C3orf14
1046917,PDE10A
1020353,MKRN7P
1050551,TUBA4A
1025903,PDLIM7
1031628,YJEFN3
1047003,KLRA1P
1059029,GET3
1038895,NHEJ1
1021028,HAGH
1019482,SVEP1
1053464,OPRL1
1035475,C1orf131
1056938,FOXO1
1016346,TSHZ2
1021127,SOX9-AS1
1054160,MIF-AS1
1027037,AP2M1
1070286,WWTR1
1057020,FEN1
1063610,DNAJA1
1015630,LINC01405
1048690,LHX2
1050206,ZNF124
1030947,OR2AK2
1030358,PABPC1L2A
1027019,LARGE1
1030250,CWC22
1016361,RPL41
1044723,BEX3
1019931,SSPN
1037188,CGNL1
1021194,SYT6
1054914,ITGB8
